id,title,so_ky_hieu,ngay_ban_hanh,loai_van_ban,ngay_co_hieu_luc,ngay_het_hieu_luc,nguon_thu_thap,ngay_dang_cong_bao,nganh,linh_vuc,co_quan_ban_hanh,chuc_danh,nguoi_ky,pham_vi,thong_tin_ap_dung,tinh_trang_hieu_luc,agent_category,status_checked_at,status_filter
169041,"Nghị quyết số 40/2024/NQ-HĐND Quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Cao Bằng",40/2024/NQ-HĐND,12/07/2024,Nghị quyết,22/07/2024,,,,Y tế,Chưa phân loại,HĐND Tỉnh Cao Bằng,,,,,Còn hiệu lực,"bhyt,vien_phi",2026-08-18,Còn hiệu lực
169332,"Nghị quyết số 06/2024/NQ-HĐND Về việc ban hành mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế mà không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu tại các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Khánh Hòa",06/2024/NQ-HĐND,12/07/2024,Nghị quyết,22/07/2024,,,,,Chưa phân loại,HĐND Tỉnh Khánh Hòa,Phó Chủ tịch,Trần Mạnh Dũng,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
169478,"Nghị quyết số 07/2024/NQ-HĐND Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước và áp giá, mức giá một số trường hợp trên địa bàn tỉnh Vĩnh Phúc",07/2024/NQ-HĐND,11/07/2024,Nghị quyết,,,,,,Chưa phân loại,HĐND tỉnh Vĩnh Phúc,,,,,Còn hiệu lực,"bhyt,vien_phi",2026-08-18,Còn hiệu lực
169565,"Thông tư 13/2020/TT-BYT sửa đổi Thông tư 35/2016/TT-BYT về Danh mục và tỷ lệ, điều kiện thanh toán đối với dịch vụ kỹ thuật y tế thuộc phạm vi được hưởng của người tham gia bảo hiểm y tế do Bộ trưởng Bộ Y tế ban hành",13/2020/TT-BYT,22/06/2020,Thông tư,10/08/2020,,,,Y tế,Bảo hiểm y tế,Bộ Y tế,Thứ trưởng Bộ Y tế,Nguyễn Trường Sơn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
169585,Thông tư 08/2024/TT-BYT bãi bỏ một phần các văn bản quy phạm pháp luật do Bộ trưởng Bộ Y tế ban hành,08/2024/TT-BYT,24/05/2024,Thông tư,24/05/2024,,,,Y tế,"An toàn thực phẩm Bảo hiểm y tế Quản lý Khám, chữa bệnh",Bộ Y tế,Thứ trưởng Bộ Y tế,Trần Văn Thuấn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
170853,"Nghị định số 63/2024/NĐ-CP Quy định việc thực hiện liên thông điện tử 02 nhóm thủ tục hành chính: Đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi; đăng ký khai tử, xóa đăng ký thường trú, giải quyết mai táng phí, tử tuất",63/2024/NĐ-CP,10/06/2024,Nghị định,10/06/2024,,,,,Chưa phân loại,Chính phủ,Phó Thủ tướng Chính phủ,Trần Lưu Quang,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
171713,"Thông tư 37/2024/TT-BYT quy định nguyên tắc, tiêu chí xây dựng, cập nhật, ghi thông tin, cấu trúc danh mục và hướng dẫn thanh toán đối với thuốc hóa dược, sinh phẩm, thuốc phóng xạ và chất đánh dấu thuộc phạm vi được hưởng của người tham gia bảo hiểm y tế do Bộ trưởng Bộ Y tế ban hành",37/2024/TT-BYT,16/11/2024,Thông tư,01/01/2025,,,,Y tế,Bảo hiểm y tế,Bộ Y tế,Thứ trưởng,Trần Văn Thuấn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
171885,"Thông tư 39/2024/TT-BYT sửa đổi Thông tư 35/2016/TT-BYT về Danh mục và tỷ lệ, điều kiện thanh toán đối với dịch vụ kỹ thuật y tế thuộc phạm vi được hưởng của người tham gia bảo hiểm y tế do Bộ trưởng Bộ Y tế ban hành",39/2024/TT-BYT,17/11/2024,Thông tư,01/01/2025,,,,Y tế,Bảo hiểm y tế,Bộ Y tế,Thứ trưởng,Trần Văn Thuấn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
172198,"Nghị quyết số 05/2024/NQ-HĐND sửa đổi,bổ sung một số điều của Nghị quyết 11/2022/NQ-HĐND quy định chính sách hỗ trợ đóng bảo hiểm y tế cho các nhóm đối tượng xã hội trên địa bàn thành phố Hải Phòng",05/2024/NQ-HĐND,19/07/2024,Nghị quyết,01/08/2024,,,,,Chưa phân loại,HĐND Thành phố Hải Phòng,,,,,Còn hiệu lực,bhyt,2026-08-18,Còn hiệu lực
172424,"Nghị quyết số 49/2024/NQ-HĐND Bãi bỏ Nghị quyết số 32/2024/NQ-HĐND ngày 19/4/2024 của HĐND tỉnh quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ Bảo hiểm y tế (nhưng không phải là dịch vụ khám bệnh, chữa bệnh của Nhà nước thuộc tỉnh Quảng Ninh quản lý)",49/2024/NQ-HĐND,06/12/2024,Nghị quyết,16/12/2024,,,,,Chưa phân loại,HĐND Tỉnh Quảng Ninh,Phó Chủ tịch,Vi Ngọc Bích,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
172675,"Nghị quyết số 21/2024/NQ-HĐND Bãi bỏ Nghị quyết số 124/2019/NQ-HĐND ngày 13 tháng 12 năm 2019 của Hội đồng nhân dân tỉnh Quy định mức giá dịch vụ khám bệnh, chữa bệnh tại các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bà Rịa - Vũng Tàu không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế và nguyên tắc áp dụng giá khám bệnh, chữa bệnh trong một số trường hợp",21/2024/NQ-HĐND,06/12/2024,Nghị quyết,16/12/2024,,bản chính,,Y tế,Khám chữa bệnh,HĐND tỉnh Bà Rịa - Vũng Tàu,Chủ tịch,Phạm Viết Thanh,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
172678,"Nghị quyết số 23/2024/NQ-HĐND Bãi bỏ toàn bộ Nghị quyết số 16/2022/NQ-HĐND ngày 09/12/2022 của Hội đồng nhân dân thành phố quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc thành phố Hải Phòng",23/2024/NQ-HĐND,06/12/2024,Nghị quyết,01/01/2025,,,,,Chưa phân loại,HĐND Thành phố Hải Phòng,Chủ tịch,Phạm Văn Lập,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
172810,"Nghị quyết số 26/2024/NQ-HĐND bãi bỏ Nghị quyết số 02/2024/NQ-HĐND ngày 26/02/2024 của HĐND tỉnh Quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ Bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Trà Vinh",26/2024/NQ-HĐND,09/12/2024,Nghị quyết,01/01/2025,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,HĐND tỉnh Trà Vinh,Chủ tịch,Kim Ngọc Thái,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
172835,"Nghị quyết số 25/2024/NQ-HĐND Bãi bỏ Nghị quyết số 03/2024/NQ-HĐND ngày 28/3/2024 của Hội đồng nhân dân tỉnh Bắc Kạn quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ Bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của nhà nước thuộc tỉnh Bắc Kạn quản lý và mức giá dịch vụ khám bệnh, chữa bệnh trong một số trường hợp",25/2024/NQ-HĐND,10/12/2024,Nghị quyết,10/12/2024,,,,,Chưa phân loại,HĐND tỉnh Bắc Kạn,Chủ tịch,Phương Thị Thanh,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
172863,"Nghị quyết số 140/2024/NQ-HĐND Quy định giá dịch vụ khám bệnh, chữa bệnh thuộc danh mục do Quỹ bảo hiểm y tế thanh toán; giá dịch vụ khám bệnh, chữa bệnh do ngân sách nhà nước thanh toán; giá dịch vụ khám bệnh, chữa bệnh không thuộc danh mục do Quỹ bảo hiểm y tế thanh toán mà không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu cho các cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc phạm quản lý của tỉnh Nam Định",140/2024/NQ-HĐND,10/12/2024,Nghị quyết,10/12/2024,,,,,Chưa phân loại,HĐND tỉnh Nam Định,Chủ tịch,Lê Quốc Chỉnh,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
172978,"Nghị quyết số 111/2024/NQ-HĐND Bãi bỏ Nghị quyết số 78/2024/NQ-HĐND ngày 10 tháng 7 năm 2024 của Hội đồng nhân dân tỉnh Gia Lai quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ Bảo hiểm y tế nhưng không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu trong các cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc tỉnh Gia Lai quản lý",111/2024/NQ-HĐND,11/12/2024,Nghị quyết,21/12/2024,,Văn phòng Đoàn đại biểu Quốc hội và Hội đồng nhân dân tỉnh,,,Chưa phân loại,HĐND Tỉnh Gia Lai,Chủ tịch,Hồ Văn Niên,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173064,"Nghị quyết số 31/2024/NQ-HĐND Về việc bãi bỏ Nghị quyết số 04/2024/NQ-HĐND ngày 21 tháng 5 năm 2024 của Hội đồng nhân dân tỉnh quy định giá cụ thể dịch vụ khám bệnh, chữa bệnh không thuộc danh mục do quỹ bảo hiểm y tế thanh toán mà không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu đối với các cơ sở khám bệnh, chửa bệnh của Nhà nước trên địa bàn tỉnh Long An",31/2024/NQ-HĐND,10/12/2024,Nghị quyết,20/12/2024,,điện tử,10/12/2024,Y tế,Kế hoạch tài chính,HĐND tỉnh Long An,Chủ tịch,Nguyễn Văn Được,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173084,"Nghị quyết số 17/2024/NQ-HĐND Bãi bỏ Nghị quyết số 08/2024/NQ-HĐND ngày 04 tháng 7 năm 2024 của Hội đồng nhân dân tỉnh Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ Bảo hiểm y tế mà không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu trong các cơ sở khám bệnh, chữa bệnh của nhà nước thuộc tỉnh Tuyên Quang quản lý",17/2024/NQ-HĐND,05/12/2024,Nghị quyết,01/01/2025,,,,Bảo Hiểm,Bảo hiểm y tế,HĐND Tỉnh Tuyên Quang,Phó Chủ tịch,Phạm Thị Minh Xuân,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173101,"Nghị quyết số 22/2024/NQ-HĐND Bãi bỏ Nghị quyết số 07/2020/NQ-HĐND ngày 11 tháng 6 năm 2020 của Hội đồng nhân dân tỉnh Quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh công lập trên địa bàn tỉnh",22/2024/NQ-HĐND,06/12/2024,Nghị quyết,01/01/2025,,,,Y tế,Chưa phân loại,HĐND tỉnh Bình Thuận,Chủ tịch,Nguyễn Hoài Anh,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173130,"Nghị quyết số 30/2024/NQ-HĐND Bãi bỏ Nghị quyết số 15/2019/NQ-HĐND ngày 06 tháng 12 năm 2019 của Hội đồng nhân dân tỉnh Sóc Trăng quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Sóc Trăng",30/2024/NQ-HĐND,19/12/2024,Nghị quyết,01/01/2025,,,,,Chưa phân loại,HĐND tỉnh Sóc Trăng,Chủ tịch,Hồ Thị Cẩm Đào,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173149,"Nghị quyết số 18/2024/NQ-HĐND Quy định chính sách hỗ trợ bảo hiểm y tế đối với người thuộc hộ mới thoát nghèo và hộ người có công với cách mạng có mức sống trung bình; hỗ trợ tiếp cận nguồn nước sinh hoạt đối với hộ nghèo, hộ cận nghèo, hộ người có công với cách mạng có mức sống trung bình trên địa bàn tỉnh Vĩnh Long giai đoạn 2024 - 2025",18/2024/NQ-HĐND,10/12/2024,Nghị quyết,20/12/2024,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,HĐND Tỉnh Vĩnh Long,,,,,Hết hiệu lực một phần,bhyt,2026-08-18,Hết hiệu lực một phần
173176,"Nghị quyết số 68/2024/NQ-HĐND Quy định giá dịch vụ khám bệnh, chữa bệnh thuộc danh mục thanh toán của Quỹ bảo hiểm y tế, giá dịch vụ khám bệnh, chữa bệnh do ngân sách nhà nước thanh toán và giá dịch vụ khám bệnh, chữa bệnh không thuộc danh mục thanh toán của Quỹ bảo hiểm y tế mà không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu tại các cơ sở khám bệnh, chữa bệnh công lập thuộc thành phố Đà Nẵng",68/2024/NQ-HĐND,13/12/2024,Nghị quyết,01/01/2025,,,,"Y tế, Tài chính",Chưa phân loại,HĐND thành phố Đà Nẵng,Chủ tịch,Ngô Xuân Thắng,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173283,"Nghị quyết số 30/2024/NQ-HĐND Bãi bỏ Nghị quyết số 39/2023/NQ-HĐND ngày 08 tháng 12 năm 2023 của Hội đồng nhân dân Thành phố quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ Bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc Thành phố Hồ Chí Minh quản lý và mức giá dịch vụ khám bệnh, chữa bệnh trong một số trường hợp",30/2024/NQ-HĐND,11/12/2024,Nghị quyết,01/01/2025,,Sao y bản chính,,Y tế,Chưa phân loại,HĐND Thành phố Hồ Chí Minh,Chủ tịch,Nguyễn Thị Lệ,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173343,"Nghị quyết số 30/2024/NQ-HĐND Bãi bỏ Nghị quyết số 16/2019/NQ-HĐND ngày 04 tháng 10 năm 2019 của Hội đồng nhân dân tỉnh Hậu Giang quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Hậu Giang",30/2024/NQ-HĐND,10/12/2024,Nghị quyết,01/01/2025,,Bản gốc văn bản,,Y tế,Chưa phân loại,HĐND tỉnh Hậu Giang,Chủ tịch,Trần Văn Huyến,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173380,"Nghị quyết số 20/2024/NQ-HĐND Về việc quy định mức hỗ trợ đóng bảo hiểm y tế cho người dân tộc thiểu số tại các thôn, tổ dân phố, xã không thuộc vùng có điều kiện kinh tế - xã hội khó khăn, đặc biệt khó khăn trên địa bàn tỉnh Khánh Hòa",20/2024/NQ-HĐND,12/12/2024,Nghị quyết,01/01/2025,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,HĐND Tỉnh Khánh Hòa,Chủ tịch,Nguyễn Khắc Toàn,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173389,Nghị quyết số 42/2024/NQ-HĐND Về hỗ trợ chi phí mua thẻ bảo hiểm y tế cho người nhiễm HIV/AIDS và hỗ trợ chi phí cùng chi trả thuốc kháng vi rút HIV cho người nhiễm HIV/AIDS có thẻ bảo hiểm y tế trên địa bàn Thành phố Hồ Chí Minh,42/2024/NQ-HĐND,11/12/2024,Nghị quyết,21/12/2024,,Sao y bản chính,,,Chưa phân loại,HĐND Thành phố Hồ Chí Minh,Chủ tịch,Nguyễn Thị Lệ,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173398,"Nghị quyết số 09/2024/NQ-HĐND Bãi bỏ Nghị quyết số 19/2023/NQ-HĐND ngày 12 tháng 12 năm 2023 của Hội đồng nhân dân tỉnh quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế mà không phải dịch vụ khám bệnh chữa bệnh theo yêu cầu tại các cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc tỉnh Phú Thọ quản lý",09/2024/NQ-HĐND,11/12/2023,Nghị quyết,01/01/2025,,Hệ điều hành văn bản của tỉnh,,Y tế,Chưa phân loại,HĐND Tỉnh Phú Thọ,Chủ tịch,Bùi Minh Châu,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173463,"Nghị quyết số 13/2024/NQ-HĐND Về việc Bãi bỏ các Nghị quyết của Hội đồng nhân dân tỉnh quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bắc Ninh",13/2024/NQ-HĐND,11/12/2024,Nghị quyết,01/01/2025,,,,,Chưa phân loại,HĐND Tỉnh Bắc Ninh,Chủ tịch,NGUYỄN HƯƠNG GIANG,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
