agent_category,doc_id,other_doc_id,relationship,source_is_selected,target_is_selected,relationship_is_adverse,source_title,target_title
,snapshot-c439751724ab7f10:27218,snapshot-c439751724ab7f10:25170,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,"Quyết định số 73/2011/QĐ-TTg Về việc quy định một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập và chế độ phụ cấp chống dịch",
,snapshot-c439751724ab7f10:27218,snapshot-c439751724ab7f10:12900,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,"Quyết định số 73/2011/QĐ-TTg Về việc quy định một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập và chế độ phụ cấp chống dịch",
,snapshot-c439751724ab7f10:27218,snapshot-c439751724ab7f10:18654,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,"Quyết định số 73/2011/QĐ-TTg Về việc quy định một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập và chế độ phụ cấp chống dịch",
,snapshot-c439751724ab7f10:27218,snapshot-c439751724ab7f10:25170,REL_Can_cu,True,False,False,"Quyết định số 73/2011/QĐ-TTg Về việc quy định một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập và chế độ phụ cấp chống dịch",
,snapshot-c439751724ab7f10:27218,snapshot-c439751724ab7f10:22843,REL_Can_cu,True,False,False,"Quyết định số 73/2011/QĐ-TTg Về việc quy định một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập và chế độ phụ cấp chống dịch",
,snapshot-c439751724ab7f10:27218,snapshot-c439751724ab7f10:12900,REL_Can_cu,True,False,False,"Quyết định số 73/2011/QĐ-TTg Về việc quy định một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập và chế độ phụ cấp chống dịch",
,snapshot-c439751724ab7f10:27218,snapshot-c439751724ab7f10:18654,REL_Can_cu,True,False,False,"Quyết định số 73/2011/QĐ-TTg Về việc quy định một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập và chế độ phụ cấp chống dịch",
,snapshot-c439751724ab7f10:27218,snapshot-c439751724ab7f10:38064,REL_Van_ban_HD_Q_chi_tiet,True,True,False,"Quyết định số 73/2011/QĐ-TTg Về việc quy định một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập và chế độ phụ cấp chống dịch","Thông tư liên tịch số 10/2014/TTLT-BYT-BNV-BTC-BLĐTBXH Hướng dẫn thực hiện một số điều của Quyết định số 73/2011/QĐ-TTg ngày 28 tháng 12 năm 2011 của Thủ tướng Chính phủ về việc quy định một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập và chế độ phụ cấp chống dịch"
,snapshot-c439751724ab7f10:27218,snapshot-c439751724ab7f10:66661,REL_Van_ban_HD_Q_chi_tiet,True,True,False,"Quyết định số 73/2011/QĐ-TTg Về việc quy định một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập và chế độ phụ cấp chống dịch","Thông tư số 50/2014/TT-BYT Quy định việc phân loại phẫu thuật, thủ thuật và định mức nhân lực trong từng ca phẫu thuật, thủ thuật"
,snapshot-c439751724ab7f10:27218,snapshot-c439751724ab7f10:138075,REL_Van_ban_HD_Q_chi_tiet,True,False,False,"Quyết định số 73/2011/QĐ-TTg Về việc quy định một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập và chế độ phụ cấp chống dịch",
,snapshot-c439751724ab7f10:27218,snapshot-c439751724ab7f10:70487,REL_Van_ban_HD_Q_chi_tiet,True,False,False,"Quyết định số 73/2011/QĐ-TTg Về việc quy định một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập và chế độ phụ cấp chống dịch",
,snapshot-c439751724ab7f10:27465,snapshot-c439751724ab7f10:26353,REL_Dan_chieu,True,False,False,THÔNG TƯ LIÊN TỊCH SỐ 01/2012/TTLT-BYT-BTC HƯỚNG DẪN ĐẤU THẦU MUA THUỐC TRONG CÁC CƠ SỞ Y TẾ,
,snapshot-c439751724ab7f10:27465,snapshot-c439751724ab7f10:27950,REL_Van_ban_HD_Q_chi_tiet,True,False,False,THÔNG TƯ LIÊN TỊCH SỐ 01/2012/TTLT-BYT-BTC HƯỚNG DẪN ĐẤU THẦU MUA THUỐC TRONG CÁC CƠ SỞ Y TẾ,
,snapshot-c439751724ab7f10:27465,snapshot-c439751724ab7f10:47027,REL_Van_ban_HD_Q_chi_tiet,True,False,False,THÔNG TƯ LIÊN TỊCH SỐ 01/2012/TTLT-BYT-BTC HƯỚNG DẪN ĐẤU THẦU MUA THUỐC TRONG CÁC CƠ SỞ Y TẾ,
,snapshot-c439751724ab7f10:27465,snapshot-c439751724ab7f10:84930,REL_Bai_bo,True,False,False,THÔNG TƯ LIÊN TỊCH SỐ 01/2012/TTLT-BYT-BTC HƯỚNG DẪN ĐẤU THẦU MUA THUỐC TRONG CÁC CƠ SỞ Y TẾ,
,snapshot-c439751724ab7f10:27465,snapshot-c439751724ab7f10:47021,REL_Van_ban_bo_sung,True,False,False,THÔNG TƯ LIÊN TỊCH SỐ 01/2012/TTLT-BYT-BTC HƯỚNG DẪN ĐẤU THẦU MUA THUỐC TRONG CÁC CƠ SỞ Y TẾ,
,snapshot-c439751724ab7f10:27465,snapshot-c439751724ab7f10:18127,REL_Can_cu,True,False,False,THÔNG TƯ LIÊN TỊCH SỐ 01/2012/TTLT-BYT-BTC HƯỚNG DẪN ĐẤU THẦU MUA THUỐC TRONG CÁC CƠ SỞ Y TẾ,
,snapshot-c439751724ab7f10:27465,snapshot-c439751724ab7f10:12978,REL_Can_cu,True,False,False,THÔNG TƯ LIÊN TỊCH SỐ 01/2012/TTLT-BYT-BTC HƯỚNG DẪN ĐẤU THẦU MUA THUỐC TRONG CÁC CƠ SỞ Y TẾ,
,snapshot-c439751724ab7f10:27465,snapshot-c439751724ab7f10:12413,REL_Can_cu,True,False,False,THÔNG TƯ LIÊN TỊCH SỐ 01/2012/TTLT-BYT-BTC HƯỚNG DẪN ĐẤU THẦU MUA THUỐC TRONG CÁC CƠ SỞ Y TẾ,
,snapshot-c439751724ab7f10:27465,snapshot-c439751724ab7f10:11706,REL_Can_cu,True,False,False,THÔNG TƯ LIÊN TỊCH SỐ 01/2012/TTLT-BYT-BTC HƯỚNG DẪN ĐẤU THẦU MUA THUỐC TRONG CÁC CƠ SỞ Y TẾ,
,snapshot-c439751724ab7f10:27465,snapshot-c439751724ab7f10:15516,REL_Can_cu,True,False,False,THÔNG TƯ LIÊN TỊCH SỐ 01/2012/TTLT-BYT-BTC HƯỚNG DẪN ĐẤU THẦU MUA THUỐC TRONG CÁC CƠ SỞ Y TẾ,
,snapshot-c439751724ab7f10:27465,snapshot-c439751724ab7f10:16750,REL_Can_cu,True,False,False,THÔNG TƯ LIÊN TỊCH SỐ 01/2012/TTLT-BYT-BTC HƯỚNG DẪN ĐẤU THẦU MUA THUỐC TRONG CÁC CƠ SỞ Y TẾ,
,snapshot-c439751724ab7f10:27465,snapshot-c439751724ab7f10:23748,REL_Can_cu,True,False,False,THÔNG TƯ LIÊN TỊCH SỐ 01/2012/TTLT-BYT-BTC HƯỚNG DẪN ĐẤU THẦU MUA THUỐC TRONG CÁC CƠ SỞ Y TẾ,
,snapshot-c439751724ab7f10:27f12c90-58e8-11f1-a671-8bd8cc508176,snapshot-c439751724ab7f10:179711,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,True,False,"Thông tư 12/2026/TT-BTC Quy định trình tự, thủ tục giám định chi phí khám bệnh, chữa bệnh bảo hiểm y tế, biểu mẫu tổng hợp thanh toán, quyết toán và biện pháp thi hành Nghị định số 188/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế",Nghị định số 188/2025/NĐ-CP hướng dẫn Luật Bảo hiểm y tế
,snapshot-c439751724ab7f10:27f12c90-58e8-11f1-a671-8bd8cc508176,snapshot-c439751724ab7f10:official-ref-a3262f4d1aec4913a01d,REL_Sua_oi_bo_sung,True,False,False,"Thông tư 12/2026/TT-BTC Quy định trình tự, thủ tục giám định chi phí khám bệnh, chữa bệnh bảo hiểm y tế, biểu mẫu tổng hợp thanh toán, quyết toán và biện pháp thi hành Nghị định số 188/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế",Bổ sung 128 loại thuốc vào danh mục mã thuốc tân dược ...
,snapshot-c439751724ab7f10:27f12c90-58e8-11f1-a671-8bd8cc508176,snapshot-c439751724ab7f10:12326,REL_Can_cu,True,True,False,"Thông tư 12/2026/TT-BTC Quy định trình tự, thủ tục giám định chi phí khám bệnh, chữa bệnh bảo hiểm y tế, biểu mẫu tổng hợp thanh toán, quyết toán và biện pháp thi hành Nghị định số 188/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế",Luật Bảo hiểm y tế số 25/2008/QH12
,snapshot-c439751724ab7f10:27f12c90-58e8-11f1-a671-8bd8cc508176,snapshot-c439751724ab7f10:168125,REL_Can_cu,True,True,False,"Thông tư 12/2026/TT-BTC Quy định trình tự, thủ tục giám định chi phí khám bệnh, chữa bệnh bảo hiểm y tế, biểu mẫu tổng hợp thanh toán, quyết toán và biện pháp thi hành Nghị định số 188/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế","Luật khám bệnh, chữa bệnh 2023 số 15/2023/QH15"
,snapshot-c439751724ab7f10:27f12c90-58e8-11f1-a671-8bd8cc508176,snapshot-c439751724ab7f10:168128,REL_Can_cu,True,True,False,"Thông tư 12/2026/TT-BTC Quy định trình tự, thủ tục giám định chi phí khám bệnh, chữa bệnh bảo hiểm y tế, biểu mẫu tổng hợp thanh toán, quyết toán và biện pháp thi hành Nghị định số 188/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế","Nghị định 96/2023/NĐ-CP hướng dẫn Luật Khám bệnh, chữa bệnh"
,snapshot-c439751724ab7f10:27f12c90-58e8-11f1-a671-8bd8cc508176,snapshot-c439751724ab7f10:172923,REL_Can_cu,True,True,False,"Thông tư 12/2026/TT-BTC Quy định trình tự, thủ tục giám định chi phí khám bệnh, chữa bệnh bảo hiểm y tế, biểu mẫu tổng hợp thanh toán, quyết toán và biện pháp thi hành Nghị định số 188/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế",Luật Bảo hiểm y tế sửa đổi 2024 số 51/2024/QH15
,snapshot-c439751724ab7f10:27f12c90-58e8-11f1-a671-8bd8cc508176,snapshot-c439751724ab7f10:181847,REL_Can_cu,True,True,False,"Thông tư 12/2026/TT-BTC Quy định trình tự, thủ tục giám định chi phí khám bệnh, chữa bệnh bảo hiểm y tế, biểu mẫu tổng hợp thanh toán, quyết toán và biện pháp thi hành Nghị định số 188/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế","Nghị định số 233/2025/NĐ-CP Quy định cơ chế tài chính về bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế; chi tổ chức và hoạt động bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế"
,snapshot-c439751724ab7f10:27f12c90-58e8-11f1-a671-8bd8cc508176,snapshot-c439751724ab7f10:36793,REL_Can_cu,True,True,False,"Thông tư 12/2026/TT-BTC Quy định trình tự, thủ tục giám định chi phí khám bệnh, chữa bệnh bảo hiểm y tế, biểu mẫu tổng hợp thanh toán, quyết toán và biện pháp thi hành Nghị định số 188/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế","Luật Sửa đổi, bổ sung một số điều của Luật Bảo hiểm y tế số 46/2014/QH13"
,snapshot-c439751724ab7f10:27f12c90-58e8-11f1-a671-8bd8cc508176,snapshot-c439751724ab7f10:175462,REL_Can_cu,True,False,False,"Thông tư 12/2026/TT-BTC Quy định trình tự, thủ tục giám định chi phí khám bệnh, chữa bệnh bảo hiểm y tế, biểu mẫu tổng hợp thanh toán, quyết toán và biện pháp thi hành Nghị định số 188/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế",
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:173101,REL_Bai_bo,True,True,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai","Nghị quyết số 22/2024/NQ-HĐND Bãi bỏ Nghị quyết số 07/2020/NQ-HĐND ngày 11 tháng 6 năm 2020 của Hội đồng nhân dân tỉnh Quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh công lập trên địa bàn tỉnh"
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:171763,REL_Bai_bo,True,False,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai",
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:171767,REL_Bai_bo,True,False,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai",
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:official-ref-5cf18c97b4fde8da09be,REL_Bai_bo,True,False,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai","Nghị quyết số 22/2024/NQ-HĐND của HĐND Trà Vinh: Sửa đổi, bổ sung một số điều của Quy định chính sách hỗ trợ tái cơ cấu ngành nông nghiệp tỉnh Trà Vinh giai đoạn 2021 - 2025 ban hành kèm theo Nghị quyết số 03/2021/NQ-HĐND ngày 19 tháng 3 năm 2021 của Hội đồng nhân dân tỉnh"
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:12326,REL_Can_cu,True,True,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai",Luật Bảo hiểm y tế số 25/2008/QH12
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:168125,REL_Can_cu,True,True,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai","Luật khám bệnh, chữa bệnh 2023 số 15/2023/QH15"
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:172923,REL_Can_cu,True,True,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai",Luật Bảo hiểm y tế sửa đổi 2024 số 51/2024/QH15
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:36793,REL_Can_cu,True,True,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai","Luật Sửa đổi, bổ sung một số điều của Luật Bảo hiểm y tế số 46/2014/QH13"
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:178340,REL_Can_cu,True,False,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai",
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:179427,REL_Can_cu,True,False,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai",
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:60298,REL_Can_cu,True,False,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai",
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:175440,REL_Can_cu,True,False,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai",
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:176696,REL_Can_cu,True,False,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai",
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:178717,REL_Can_cu,True,False,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai",
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:179644,REL_Can_cu,True,False,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai",
,snapshot-c439751724ab7f10:28001050-7b7c-11f1-9c9a-857c170a090b,snapshot-c439751724ab7f10:5cb1afe0-5f05-11f1-9481-57487a853907,REL_Can_cu,True,False,False,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai",
,snapshot-c439751724ab7f10:28013,snapshot-c439751724ab7f10:16267,REL_Dan_chieu,True,False,False,Thông tư số 178/2012/TT-BTC Hướng dẫn kế toán áp dụng cho Bảo hiểm xã hội Việt Nam,
,snapshot-c439751724ab7f10:28013,snapshot-c439751724ab7f10:26051,REL_Dan_chieu,True,False,False,Thông tư số 178/2012/TT-BTC Hướng dẫn kế toán áp dụng cho Bảo hiểm xã hội Việt Nam,
,snapshot-c439751724ab7f10:28013,snapshot-c439751724ab7f10:12326,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,True,False,Thông tư số 178/2012/TT-BTC Hướng dẫn kế toán áp dụng cho Bảo hiểm xã hội Việt Nam,Luật Bảo hiểm y tế số 25/2008/QH12
,snapshot-c439751724ab7f10:28013,snapshot-c439751724ab7f10:15057,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,Thông tư số 178/2012/TT-BTC Hướng dẫn kế toán áp dụng cho Bảo hiểm xã hội Việt Nam,
,snapshot-c439751724ab7f10:28013,snapshot-c439751724ab7f10:19666,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,Thông tư số 178/2012/TT-BTC Hướng dẫn kế toán áp dụng cho Bảo hiểm xã hội Việt Nam,
,snapshot-c439751724ab7f10:28013,snapshot-c439751724ab7f10:20996,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,Thông tư số 178/2012/TT-BTC Hướng dẫn kế toán áp dụng cho Bảo hiểm xã hội Việt Nam,
,snapshot-c439751724ab7f10:28013,snapshot-c439751724ab7f10:40287,REL_Thay_the,True,False,False,Thông tư số 178/2012/TT-BTC Hướng dẫn kế toán áp dụng cho Bảo hiểm xã hội Việt Nam,
,snapshot-c439751724ab7f10:28013,snapshot-c439751724ab7f10:12326,REL_Can_cu,True,True,False,Thông tư số 178/2012/TT-BTC Hướng dẫn kế toán áp dụng cho Bảo hiểm xã hội Việt Nam,Luật Bảo hiểm y tế số 25/2008/QH12
,snapshot-c439751724ab7f10:28013,snapshot-c439751724ab7f10:15057,REL_Can_cu,True,False,False,Thông tư số 178/2012/TT-BTC Hướng dẫn kế toán áp dụng cho Bảo hiểm xã hội Việt Nam,
,snapshot-c439751724ab7f10:28013,snapshot-c439751724ab7f10:12413,REL_Can_cu,True,False,False,Thông tư số 178/2012/TT-BTC Hướng dẫn kế toán áp dụng cho Bảo hiểm xã hội Việt Nam,
,snapshot-c439751724ab7f10:28013,snapshot-c439751724ab7f10:19666,REL_Can_cu,True,False,False,Thông tư số 178/2012/TT-BTC Hướng dẫn kế toán áp dụng cho Bảo hiểm xã hội Việt Nam,
,snapshot-c439751724ab7f10:28013,snapshot-c439751724ab7f10:20996,REL_Can_cu,True,False,False,Thông tư số 178/2012/TT-BTC Hướng dẫn kế toán áp dụng cho Bảo hiểm xã hội Việt Nam,
,snapshot-c439751724ab7f10:29217,snapshot-c439751724ab7f10:20068,REL_Can_cu,True,False,False,Quyết định số 77/2006/QĐ-UBND Về việc phê duyệt đối tượng mua Bảo hiểm y tế người nghèo tinh Lào Cai năm 2006,
,snapshot-c439751724ab7f10:29217,snapshot-c439751724ab7f10:22202,REL_Can_cu,True,False,False,Quyết định số 77/2006/QĐ-UBND Về việc phê duyệt đối tượng mua Bảo hiểm y tế người nghèo tinh Lào Cai năm 2006,
,snapshot-c439751724ab7f10:29217,snapshot-c439751724ab7f10:18312,REL_Can_cu,True,False,False,Quyết định số 77/2006/QĐ-UBND Về việc phê duyệt đối tượng mua Bảo hiểm y tế người nghèo tinh Lào Cai năm 2006,
,snapshot-c439751724ab7f10:29217,snapshot-c439751724ab7f10:19261,REL_Can_cu,True,False,False,Quyết định số 77/2006/QĐ-UBND Về việc phê duyệt đối tượng mua Bảo hiểm y tế người nghèo tinh Lào Cai năm 2006,
,snapshot-c439751724ab7f10:29217,snapshot-c439751724ab7f10:17940,REL_Can_cu,True,False,False,Quyết định số 77/2006/QĐ-UBND Về việc phê duyệt đối tượng mua Bảo hiểm y tế người nghèo tinh Lào Cai năm 2006,
,snapshot-c439751724ab7f10:29684,snapshot-c439751724ab7f10:22202,REL_Dan_chieu,True,False,False,Quyết định số 593/QĐ-UB Về việc ban hành Quy chế làm việc của ban quản lý Quỹ khám chữa bệnh cho người nghèo tỉnh Lào Cai,
,snapshot-c439751724ab7f10:29684,snapshot-c439751724ab7f10:20068,REL_Can_cu,True,False,False,Quyết định số 593/QĐ-UB Về việc ban hành Quy chế làm việc của ban quản lý Quỹ khám chữa bệnh cho người nghèo tỉnh Lào Cai,
,snapshot-c439751724ab7f10:29684,snapshot-c439751724ab7f10:22202,REL_Can_cu,True,False,False,Quyết định số 593/QĐ-UB Về việc ban hành Quy chế làm việc của ban quản lý Quỹ khám chữa bệnh cho người nghèo tỉnh Lào Cai,
,snapshot-c439751724ab7f10:29684,snapshot-c439751724ab7f10:10420,REL_Can_cu,True,False,False,Quyết định số 593/QĐ-UB Về việc ban hành Quy chế làm việc của ban quản lý Quỹ khám chữa bệnh cho người nghèo tỉnh Lào Cai,
,snapshot-c439751724ab7f10:29684,snapshot-c439751724ab7f10:19261,REL_Can_cu,True,False,False,Quyết định số 593/QĐ-UB Về việc ban hành Quy chế làm việc của ban quản lý Quỹ khám chữa bệnh cho người nghèo tỉnh Lào Cai,
,snapshot-c439751724ab7f10:30310,snapshot-c439751724ab7f10:25170,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,"Quyết định số 14/2013/QĐ-TTg Về việc thực hiện chế độ luân phiên có thời hạn đối với người hành nghề tại cơ sở khám bệnh, chữa bệnh",
,snapshot-c439751724ab7f10:30310,snapshot-c439751724ab7f10:26355,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,"Quyết định số 14/2013/QĐ-TTg Về việc thực hiện chế độ luân phiên có thời hạn đối với người hành nghề tại cơ sở khám bệnh, chữa bệnh",
,snapshot-c439751724ab7f10:30310,snapshot-c439751724ab7f10:37978,REL_Van_ban_HD_Q_chi_tiet,True,True,False,"Quyết định số 14/2013/QĐ-TTg Về việc thực hiện chế độ luân phiên có thời hạn đối với người hành nghề tại cơ sở khám bệnh, chữa bệnh","Thông tư số 18/2014/TT-BYT Hướng dẫn thực hiện Quyết định số 14/2013/QĐ-TTg ngày 20 tháng 02 năm 2013 của Thủ tướng Chính phủ về việc thực hiện chế độ luân phiên có thời hạn đối với người hành nghề tại cơ sở khám bệnh, chữa bệnh"
,snapshot-c439751724ab7f10:30310,snapshot-c439751724ab7f10:25170,REL_Can_cu,True,False,False,"Quyết định số 14/2013/QĐ-TTg Về việc thực hiện chế độ luân phiên có thời hạn đối với người hành nghề tại cơ sở khám bệnh, chữa bệnh",
,snapshot-c439751724ab7f10:30310,snapshot-c439751724ab7f10:22843,REL_Can_cu,True,False,False,"Quyết định số 14/2013/QĐ-TTg Về việc thực hiện chế độ luân phiên có thời hạn đối với người hành nghề tại cơ sở khám bệnh, chữa bệnh",
